Id,Predicted
4621,21 25
4622,0 21 25
4623,25
4624,3
4625,25
4626,23
4627,11
4628,0 11
4629,19 25
4630,18 19
4631,22
4632,0
4633,4
4634,0 14
4635,7
4636,0 21 25
4637,23 25
4638,0
4639,17 18 21 25
4640,4
4641,11
4642,0 19
4643,21
4644,2 21 25
4645,0 21 25
4646,0 21
4647,21
4648,21
4649,25
4650,14 16 17
4651,26
4652,0
4653,0
4654,0 25
4655,3
4656,21 25
4657,7
4658,0 26
4659,0 16
4660,25
4661,11
4662,3 21 25
4663,0 25
4664,0
4665,4 25
4666,0 14
4667,23
4668,20
4669,11
4670,18 19
4671,0 2
4672,4
4673,25
4674,25
4675,0 12
4676,0 25
4677,0
4678,0 2
4679,21
4680,26
4681,25
4682,0 21 25
4683,1
4684,0 12
4685,23
4686,7
4687,21 25
4688,0
4689,21 25
4690,0 2
4691,0
4692,0 2
4693,25
4694,0 1
4695,2 14 25
4696,1
4697,0 13 21
4698,0 2
4699,25
4700,25
4701,21
4702,0 2 7
4703,2 3 25
4704,0
4705,7
4706,25
4707,0
4708,25
4709,7
4710,12
4711,0
4712,0 25
4713,0 5 23
4714,0 11
4715,0 25
4716,1
4717,13 21
4718,0 1 21
4719,23
4720,14
4721,4
4722,6 23
4723,11
4724,23 25
4725,14
4726,25
4727,25
4728,0
4729,2 23
4730,21
4731,2 12 25
4732,25
4733,0
4734,1
4735,21 25
4736,0 21 25
4737,0 25
4738,0
4739,25
4740,0
4741,21
4742,21 25
4743,0 25
4744,0 6
4745,0
4746,0 25
4747,21 25
4748,11
4749,24
4750,3
4751,0 23
4752,2
4753,0
4754,0 4 25
4755,25
4756,0
4757,0 7
4758,5 14
4759,0 25
4760,2
4761,5
4762,0
4763,0
4764,0
4765,11
4766,0 23
4767,4 25
4768,6
4769,3
4770,0 1
4771,17 18 25
4772,0 14
4773,0 21
4774,0 25
4775,7
4776,0
4777,0
4778,0 25
4779,0 2 25
4780,25
4781,4
4782,0 25
4783,0 21
4784,11
4785,24
4786,7 25
4787,21 25
4788,0 25
4789,11
4790,2
4791,0 19 25
4792,0 1 21
4793,0 26
4794,12
4795,17 25
4796,4
4797,0 25
4798,7
4799,0 25
4800,0
4801,23
4802,4
4803,0 21
4804,2 3 23
4805,25
4806,21 25
4807,0 25
4808,4
4809,0 25
4810,23
4811,0 25
4812,2
4813,0 21
4814,0
4815,21
4816,2
4817,18 19
4818,0 25
4819,18
4820,0 22
4821,0 25
4822,25
4823,21
4824,22
4825,4 19
4826,25
4827,0 25
4828,0 11 23 25
4829,3
4830,0 25
4831,0 2 21
4832,0 14
4833,5
4834,0 4
4835,2 3 25
4836,21
4837,0 21 25
4838,0 2
4839,0 5 18
4840,1 2 25
4841,2 23
4842,0 25
4843,0 21 25
4844,21
4845,4
4846,5
4847,0
4848,14 25
4849,25
4850,0
4851,0
4852,0 25
4853,0
4854,3
4855,0 14 16
4856,0 25
4857,6
4858,20
4859,23
4860,0 2
4861,2 25
4862,21 25
4863,0
4864,0 25
4865,0 14 16 17
4866,21
4867,25
4868,0 1
4869,25
4870,2
4871,25
4872,2 21 25
4873,21
4874,0 21 25
4875,4
4876,5 19
4877,2
4878,0 7
4879,25
4880,2
4881,25
4882,7
4883,0
4884,6
4885,2
4886,0 7 25
4887,25
4888,0 23
4889,0
4890,0 4 21 25
4891,25
4892,3
4893,0 25
4894,18 25
4895,13 21
4896,0 7
4897,25
4898,6
4899,25
4900,3
4901,0 21 25
4902,2
4903,0 25
4904,7
4905,0 5
4906,0 1 14
4907,14
4908,22
4909,3
4910,0 19
4911,4
4912,25
4913,25
4914,23 25
4915,0 21
4916,21
4917,2
4918,3
4919,0 23
4920,0 1 11 25
4921,0 13
4922,0 25
4923,0
4924,5
4925,0 1
4926,21
4927,25
4928,5
4929,0
4930,5
4931,0 25
4932,0
4933,0 1 21 25
4934,11
4935,14
4936,0 25
4937,21
4938,14 17
4939,0
4940,0 21
4941,14
4942,0
4943,0 25
4944,2 21 25
4945,25
4946,2
4947,0 25
4948,0 18 21 25
4949,14
4950,0 23
4951,0 2
4952,0 21 25
4953,5
4954,0 25
4955,0
4956,0
4957,0
4958,0 21
4959,25
4960,0 23 25
4961,21
4962,0
4963,21 25
4964,25
4965,7
4966,0
4967,21
4968,0 18 19
4969,3 5
4970,0 7
4971,4
4972,5
4973,0 25
4974,0 7
4975,4
4976,23
4977,14 17
4978,25
4979,0
4980,0 21 25
4981,13
4982,6
4983,0 23
4984,0 25
4985,23
4986,7
4987,2 25
4988,25
4989,2
4990,6
4991,0
4992,0 25
4993,23
4994,7
4995,9 10
4996,0
4997,18 19
4998,0 7
4999,18
5000,25
5001,0
5002,21 25
5003,21 25
5004,21 25
5005,0 21 25
5006,0 25
5007,18
5008,21 25
5009,0 25
5010,2 21 25
5011,5 25
5012,1 4
5013,5
5014,13 25
5015,2 3 25
5016,0 2 7
5017,25
5018,3 22
5019,6
5020,0 21 25
5021,0 25
5022,0 25
5023,25
5024,0
5025,18
5026,0 25
5027,0
5028,5
5029,0 25
5030,0 25
5031,14
5032,23
5033,4
5034,0
5035,0 25
5036,0 18 19
5037,18 25
5038,23
5039,25
5040,0 25
5041,1 3
5042,0 12
5043,25
5044,0 23
5045,24 25
5046,25
5047,21 25
5048,21
5049,25
5050,0
5051,2 21 25
5052,0 21 25
5053,25
5054,0 18
5055,0 2 25
5056,0 25
5057,25
5058,0 23 25
5059,11
5060,0 19 25
5061,21 25
5062,2
5063,19
5064,6
5065,0 5
5066,12 21
5067,0 11
5068,0 7 25
5069,5
5070,25
5071,25
5072,7
5073,0 25
5074,0 5 24
5075,0 1
5076,4
5077,0 25
5078,0 5
5079,0 25
5080,0 17 25
5081,23
5082,0 21 25
5083,23
5084,0 21 25
5085,0
5086,25
5087,5
5088,0 17 25
5089,0
5090,25
5091,21
5092,0
5093,24
5094,14 16
5095,3
5096,2
5097,21 25
5098,0 25
5099,0 5 22
5100,11 25
5101,23 25
5102,2 21
5103,12 21 25
5104,25
5105,0
5106,11
5107,25
5108,25
5109,0 11
5110,3
5111,0
5112,0 2
5113,21 25
5114,1 21
5115,2 25
5116,11
5117,0 7
5118,24 25
5119,18
5120,14
5121,13
5122,0 5 25
5123,0
5124,3
5125,19
5126,0 7
5127,0 21 25
5128,0 4 25
5129,0 23
5130,0
5131,25
5132,0
5133,25
5134,0 25
5135,21 25
5136,25
5137,0 25
5138,23
5139,0 21
5140,0 2 25
5141,0 12 21 25
5142,0 2
5143,0
5144,25
5145,23
5146,14
5147,11 21
5148,0
5149,21 25
5150,0 5
5151,0 21 22
5152,1
5153,25
5154,7
5155,0 19 21 25
5156,25
5157,25
5158,0 25
5159,5 21
5160,7
5161,0 2 25
5162,21
5163,0 16
5164,23
5165,0
5166,3
5167,0 25
5168,7 23
5169,0 25
5170,2 25
5171,0
5172,14 21
5173,0 7
5174,0 25
5175,25
5176,0
5177,21
5178,0 25
5179,21 25
5180,0 25
5181,14
5182,4
5183,24
5184,7
5185,0
5186,19
5187,0 7
5188,13
5189,14
5190,1 2 11
5191,0 21
5192,0 21 25
5193,0
5194,0 25
5195,0 21
5196,0
5197,0
5198,0
5199,0 5 25
5200,0
5201,0 7
5202,23
5203,11 14
5204,0
5205,0 18 19 25
5206,19
5207,0 25
5208,0 21 25
5209,2
5210,0 25
5211,14 16
5212,0 25
5213,13 21
5214,1
5215,5 21 25
5216,0 16
5217,25
5218,11
5219,7
5220,0 2
5221,4 25
5222,0
5223,25
5224,0 21
5225,0 2 25
5226,3
5227,0 5
5228,0 7
5229,2 14 25
5230,23
5231,0
5232,1
5233,0
5234,0
5235,25
5236,21 22
5237,23
5238,0 21
5239,21
5240,5
5241,0
5242,11
5243,0 16 17 18
5244,0 7 25
5245,0
5246,19
5247,4
5248,23
5249,0 3
5250,21 25
5251,0 25
5252,25
5253,0 14 16 17
5254,6
5255,0 25
5256,0 5
5257,7 25
5258,12 21
5259,7
5260,1
5261,0 5 25
5262,24
5263,16
5264,21 25
5265,0
5266,14
5267,23 25
5268,0 19 21 25
5269,0 21 22
5270,4
5271,25
5272,0 25
5273,0 4
5274,0 25
5275,23
5276,2 25
5277,7
5278,0 25
5279,19
5280,21
5281,22
5282,22
5283,6
5284,0
5285,0 4 25
5286,26
5287,23
5288,0 21 25
5289,21
5290,3
5291,14 16 17
5292,16 22 25
5293,0
5294,18 19
5295,21 25
5296,25
5297,1 2
5298,0
5299,7 25
5300,23
5301,0 25
5302,0 7
5303,0 2
5304,0 22
5305,12
5306,25
5307,20
5308,11
5309,7 25
5310,0 23
5311,0
5312,0 25
5313,6
5314,26
5315,21
5316,25
5317,21
5318,11
5319,4
5320,0 14
5321,0 21
5322,0 12
5323,21
5324,0 2 7
5325,16 25
5326,4 7
5327,21 25
5328,23
5329,0 19
5330,0
5331,0 25
5332,12
5333,14
5334,21
5335,13
5336,22
5337,1
5338,25
5339,19
5340,5 23
5341,0
5342,11
5343,1
5344,0
5345,2
5346,0 25
5347,0 21
5348,13 21
5349,20
5350,18
5351,0 21 25
5352,21 25
5353,0
5354,0
5355,0 19
5356,0
5357,7
5358,0
5359,2
5360,0
5361,21
5362,25 26
5363,25
5364,2
5365,0 17 25
5366,3 25
5367,0
5368,7
5369,0 25
5370,4
5371,7 25
5372,0
5373,0
5374,1 23
5375,0 25
5376,0 21 25
5377,0
5378,1
5379,0
5380,0 25
5381,0
5382,0 2
5383,0 7
5384,25
5385,0 2 18
5386,23
5387,13
5388,21 25
5389,21
5390,0 21
5391,0
5392,0 19
5393,5
5394,7
5395,14 16 25
5396,5 25
5397,0
5398,21
5399,25
5400,25
5401,3 25
5402,0
5403,21 25
5404,0 23
5405,25
5406,25
5407,2
5408,0 25
5409,0 21
5410,21
5411,0
5412,21
5413,7
5414,0 21
5415,0 7 25
5416,14 25
5417,1
5418,6
5419,0 18 21 25
5420,0 7
5421,0 25
5422,23
5423,3
5424,0
5425,25
5426,3
5427,21 25
5428,0 25
5429,25
5430,0 25
5431,4 21 25
5432,0 7
5433,12 21
5434,0
5435,0 17 25
5436,0 25
5437,0 2 25
5438,0 25
5439,0
5440,14 16 17 18 25
5441,14
5442,0 18 19
5443,23
5444,0 5
5445,25
5446,5
5447,21
5448,25
5449,21
5450,3
5451,21 25
5452,0 2 25
5453,0
5454,0 26
5455,0 1
5456,25
5457,18 19
5458,0 23 25
5459,25
5460,0 23
5461,4
5462,14 16
5463,0
5464,0 21 22
5465,0 1 2
5466,2
5467,12
5468,11
5469,0 2
5470,3
5471,5
5472,7
5473,21
5474,0 5
5475,21
5476,0 21
5477,0 25
5478,6
5479,6
5480,0
5481,0 5
5482,21 25
5483,14
5484,14 17 25
5485,5 25
5486,0
5487,23 25
5488,7
5489,11
5490,0 18
5491,0 18 19
5492,11
5493,23
5494,0 25
5495,0 2 7 21 25
5496,0 19 21
5497,0 17 25
5498,0 2
5499,12 21
5500,0
5501,5
5502,0 5 25
5503,0 5
5504,0 25
5505,19
5506,12 25
5507,0 21
5508,0 25
5509,18 25
5510,16 25
5511,1 6
5512,0 5
5513,3
5514,17 18 25
5515,25
5516,4
5517,4 25
5518,14
5519,0 25
5520,25
5521,0 25
5522,17 25
5523,22
5524,0 23
5525,0 25
5526,13
5527,0 7 22
5528,0
5529,25
5530,0
5531,0
5532,0 25
5533,0
5534,3 25
5535,0 25
5536,0 25
5537,3
5538,13
5539,21
5540,0 2
5541,0 14 16
5542,0 3
5543,0 21
5544,6
5545,23
5546,25
5547,7
5548,0 18 19
5549,0 25
5550,7
5551,2
5552,0 25
5553,2 21 25
5554,25
5555,6
5556,0
5557,21
5558,0 19
5559,0
5560,0 25
5561,25
5562,21 25
5563,0 7
5564,0
5565,25
5566,0 25
5567,0
5568,0 1
5569,0 2
5570,2 25
5571,4
5572,11
5573,14
5574,0 25
5575,0 25
5576,0 23
5577,0 21 25
5578,0 25
5579,0 1
5580,0 21 25
5581,21 25
5582,0 25
5583,1 2
5584,22
5585,0 25
5586,0 2 25
5587,0 2
5588,0 25
5589,0 25
5590,6
5591,2 16 25
5592,0 21
5593,1
5594,25
5595,20
5596,1 2
5597,11
5598,23
5599,7
5600,0
5601,0
5602,0 19
5603,0
5604,2 25
5605,0 21 25
5606,0 18 25
5607,0 1
5608,0 21 25
5609,0 21 25
5610,4 25
5611,0 25
5612,7
5613,0
5614,0 25
5615,0 2 13 25
5616,7
5617,0 2
5618,1 6
5619,0 25
5620,2 7
5621,0 25
5622,0 21
5623,21 22
5624,7
5625,5
5626,0 5 7
5627,21 25
5628,11
5629,21
5630,4
5631,19
5632,0 25
5633,3
5634,0 25
5635,6
5636,0 25
5637,0 16
5638,0 1 5
5639,2
5640,2
5641,25
5642,0
5643,20
5644,0
5645,0 22
5646,0 25
5647,3
5648,1
5649,19
5650,21
5651,25
5652,18 25
5653,6
5654,0
5655,25
5656,7
5657,0 1
5658,0 25
5659,0 21 25
5660,25
5661,19
5662,7
5663,18 19
5664,18 19
5665,2 4
5666,21 25
5667,25
5668,0 25
5669,0
5670,0 2 7 25
5671,2 21
5672,25
5673,0 19
5674,19
5675,2 25
5676,0
5677,25
5678,0 1 25
5679,23
5680,25
5681,21
5682,5
5683,18 19
5684,3 23
5685,4
5686,25
5687,0 25
5688,14 25
5689,23 25
5690,0 2
5691,7
5692,21 25
5693,0 2 25
5694,2 25
5695,0
5696,0 25
5697,0
5698,5
5699,4 25
5700,18
5701,4 25
5702,0
5703,0
5704,0
5705,1 2
5706,2 21
5707,0 14
5708,5
5709,22
5710,0
5711,0 21 25
5712,0 2
5713,0 23
5714,0 19
5715,2
5716,0 25
5717,0
5718,0
5719,18 19 21 25
5720,0 25
5721,4
5722,6 25
5723,0 25
5724,25
5725,25
5726,3
5727,0 16
5728,11
5729,25
5730,21
5731,18 19
5732,2
5733,0 25
5734,0 25
5735,23
5736,16
5737,0
5738,0 21 25
5739,6
5740,12
5741,7
5742,25
5743,0 25
5744,0
5745,0 2 25
5746,0 25
5747,3 25 26
5748,25
5749,11
5750,16 17 25
5751,14
5752,0 7
5753,0
5754,5
5755,2
5756,25
5757,14
5758,0
5759,23
5760,0 25
5761,1
5762,11
5763,25
5764,19
5765,20
5766,0 5 14
5767,0 25
5768,0 2
5769,16 23
5770,0 1
5771,0 18 19
5772,13
5773,25
5774,6
5775,0 25
5776,4 21
5777,0 2 21 25
5778,5 25
5779,21 25
5780,0 19
5781,0 25
5782,2
5783,0
5784,0 25
5785,0 25
5786,0 25
5787,14
5788,14 25
5789,21 25
5790,0
5791,21
5792,0
5793,0 14
5794,0 1 25
5795,21 25
5796,0 25
5797,0
5798,21 25
5799,11
5800,23
5801,17 21 25
5802,25
5803,12 21
5804,13
5805,6
5806,0
5807,0
5808,2 3 25
5809,0 5
5810,0 25
5811,23
5812,21 25
5813,0 1 25
5814,0 21 25
5815,17 18 25
5816,26
5817,25
5818,19
5819,0
5820,5 25
5821,1
5822,0 25
5823,14
5824,0 25
5825,25
5826,22
5827,18 25
5828,0 11 16
5829,11
5830,25
5831,0 2
5832,0 25
5833,0 2
5834,18 19
5835,0
5836,3 21 25
5837,0 5
5838,0 5
5839,7
5840,11
5841,0
5842,0 1
5843,25
5844,26
5845,21
5846,0 25
5847,21 25
5848,0
5849,21
5850,0 7 18
5851,0
5852,0
5853,0 25
5854,0 1
5855,14
5856,0 22
5857,0 4
5858,18 21 25
5859,0 14
5860,0 13 21
5861,25
5862,24
5863,14 16
5864,2
5865,0 21 25
5866,4
5867,12
5868,0
5869,0 5
5870,0 21
5871,25
5872,0 2
5873,1
5874,21
5875,0 3 23
5876,0
5877,25
5878,4
5879,0 21 25
5880,18 25
5881,0 25
5882,0 4 25
5883,0 12 21
5884,1 25
5885,0
5886,0 7
5887,26
5888,0 25
5889,18
5890,23 25
5891,0
5892,0
5893,0
5894,0 25
5895,4
5896,0 18 19 25
5897,19
5898,25
5899,0
5900,0 25
5901,2 25
5902,0 1 25
5903,4
5904,18 21 25
5905,19 21
5906,0 25
5907,25
5908,18 19
5909,2
5910,4
5911,0
5912,12
5913,2 3
5914,7
5915,19 25
5916,0 1
5917,3 25
5918,0 7 23
5919,0 25
5920,4 17
5921,14 25
5922,19
5923,0 21
5924,0 2 22
5925,25
5926,4 12
5927,23
5928,25
5929,21
5930,0 7 25
5931,5 25
5932,25
5933,5 25
5934,4
5935,0 16 17 25
5936,18
5937,18 19
5938,0 1 25
5939,25
5940,0
5941,7
5942,0
5943,25
5944,25
5945,5
5946,0 25
5947,0 5
5948,0 2
5949,6
5950,0
5951,0
5952,25
5953,0 5 7
5954,4 21 25
5955,21 25
5956,0 21 25
5957,0
5958,0
5959,12
5960,2
5961,21
5962,4
5963,7 21 23 25
5964,0
5965,0 1
5966,16 25
5967,11
5968,18 19
5969,0 23
5970,21
5971,25
5972,0 2
5973,11
5974,23
5975,0
5976,21 25
5977,25
5978,0 25
5979,0 25
5980,25
5981,5
5982,2 13 25
5983,6
5984,21
5985,0 18 25
5986,25
5987,21
5988,25
5989,0
5990,2
5991,21 25
5992,4
5993,21
5994,0 16 17 18
5995,0
5996,7
5997,5
5998,1 25
5999,4 18 21 25
6000,2 3 25
6001,0
6002,21
6003,0 4 21 25
6004,0
6005,0 7
6006,25
6007,0
6008,0
6009,3 5 25
6010,18 25
6011,23
6012,25
6013,0 25
6014,11
6015,0 3
6016,0 23 25
6017,6
6018,1
6019,25
6020,0 21 25
6021,4 21
6022,0
6023,0
6024,0 25
6025,0 18 19
6026,0
6027,3 25
6028,0 4 21 25
6029,21
6030,0 25
6031,0
6032,0 12
6033,17 18 25
6034,3
6035,25
6036,21
6037,6
6038,11
6039,2
6040,4 26
6041,13 22
6042,0 5
6043,25
6044,0
6045,11
6046,0 12
6047,1
6048,25
6049,25
6050,0 3 7
6051,5 12
6052,0 7
6053,0 21 25
6054,0 2 21
6055,19
6056,0 2
6057,0 12
6058,0 25
6059,0
6060,0 25
6061,0
6062,16
6063,0
6064,0
6065,0 5
6066,5 25
6067,0
6068,7
6069,17 25
6070,17 18 25
6071,19
6072,4 25
6073,0 18 19
6074,0 25
6075,23
6076,0 5 21 25
6077,11
6078,7
6079,12
6080,0 23
6081,16 17 18 25
6082,18
6083,2
6084,2
6085,2
6086,0 2 25
6087,0 25
6088,0
6089,14 17
6090,0
6091,0
6092,23
6093,11
6094,0
6095,24
6096,21
6097,3 25
6098,17 18 25
6099,0
6100,0 25
6101,0
6102,2
6103,12 25
6104,0 25
6105,21 25
6106,0
6107,18 19
6108,0 5
6109,6
6110,19
6111,0 21 25
6112,0 25
6113,0 25
6114,2
6115,0 4
6116,3
6117,0
6118,7
6119,16 17 23
6120,2
6121,25
6122,0 25
6123,11
6124,21 25
6125,0 5
6126,14
6127,18 25
6128,2
6129,0
6130,0 25
6131,2
6132,4 21 25
6133,0 25
6134,25
6135,0 7
6136,0
6137,25
6138,0 25
6139,0 21 25
6140,0 19
6141,2
6142,0 21 25
6143,16
6144,0 18 19 25
6145,11
6146,21
6147,0 1
6148,11
6149,0 25
6150,2
6151,27
6152,0 17 23
6153,23
6154,0 25
6155,1 23
6156,0 25
6157,21 25
6158,0 25
6159,1
6160,0 1
6161,11
6162,22 25
6163,25
6164,2 21 25
6165,0 21 25
6166,3
6167,0 21
6168,19
6169,21 25
6170,2 11
6171,0 18 19
6172,0 4
6173,2
6174,5 23
6175,0 25
6176,0 25
6177,2
6178,7
6179,0
6180,0 21
6181,2 23
6182,1 6 25
6183,0
6184,25
6185,0 25
6186,0
6187,0 25
6188,21
6189,0 25
6190,0 25
6191,1 2
6192,0 5 25
6193,12 21
6194,7
6195,21
6196,2 21
6197,0 25
6198,0 5
6199,0 25
6200,14
6201,0 25
6202,0 2 25
6203,21
6204,16 17
6205,21 25
6206,16 25
6207,11
6208,1
6209,17 18 25
6210,0
6211,0 7 23
6212,0 2 23
6213,2
6214,7 25
6215,25
6216,2
6217,0 1
6218,3 25
6219,0 25
6220,14 21 25
6221,21 25
6222,13
6223,2 21 25
6224,0 7
6225,0
6226,11
6227,0 23
6228,18 24
6229,0 23
6230,21
6231,0
6232,0 4
6233,0 21 25
6234,5
6235,0
6236,25
6237,21 25
6238,0
6239,0 14 16
6240,0 17 18 25
6241,0 7 25
6242,0 2
6243,11
6244,23
6245,2 3
6246,0 21 25
6247,6
6248,25
6249,0
6250,7
6251,0 25
6252,0 25
6253,0 21
6254,0 18 19 25
6255,0 17 18 25
6256,25
6257,3 5 25
6258,0 19
6259,25
6260,3
6261,0 25
6262,6
6263,12
6264,3 25
6265,23
6266,0 25
6267,19
6268,0 2 3 25
6269,26
6270,18 25
6271,2
6272,0 25
6273,25
6274,21 25
6275,0
6276,0 21
6277,14 16
6278,21 23
6279,0
6280,7 10
6281,0 18 19 21 25
6282,0 16
6283,0 25
6284,0 23
6285,0 2
6286,12 21
6287,25
6288,14 16 19
6289,0
6290,0 25
6291,23
6292,21 22
6293,0
6294,25
6295,0 23
6296,0 2
6297,25
6298,7
6299,0 25
6300,12
6301,0 7
6302,0 16
6303,0 7
6304,0
6305,0 25
6306,3 25
6307,2
6308,0
6309,19
6310,0 25
6311,7
6312,23
6313,25
6314,7
6315,0 21 25
6316,3
6317,20
6318,18
6319,7
6320,5
6321,0
6322,4
6323,13
6324,0 25
6325,0 2 25
6326,18 19
6327,21
6328,0 21 25
6329,19
6330,0 25
6331,7 18 21
6332,11
6333,0 23
6334,0 22
6335,25
6336,25
6337,0 25
6338,0 7 18
6339,0
6340,0
6341,7
6342,23
6343,4
6344,25
6345,0 25
6346,25
6347,0
6348,0 21 25
6349,4
6350,0 18 25
6351,7 25
6352,0 5
6353,0 14
6354,0
6355,0 1 25
6356,0 18 19
6357,0 21
6358,0
6359,0 2
6360,25
6361,4 25
6362,26
6363,4
6364,25
6365,0 14
6366,19
6367,2 25
6368,0 25
6369,0
6370,0 18 19
6371,0 21 25
6372,0 1 22
6373,25
6374,0 25
6375,0
6376,21
6377,25
6378,25
6379,2 25
6380,0 25
6381,0 14
6382,23
6383,0 21
6384,0 21 25
6385,2
6386,0 23
6387,0 25
6388,14
6389,25
6390,19
6391,0
6392,0 19 25
6393,18
6394,0
6395,24
6396,7
6397,0 17 18 25
6398,2
6399,4
6400,25
6401,7 25
6402,11
6403,11
6404,0
6405,0 23
6406,0 21 22 25
6407,0
6408,5
6409,20
6410,1
6411,4 25
6412,5 26
6413,0
6414,23
6415,14
6416,0 17 18 25
6417,0
6418,3
6419,0 2
6420,23
6421,0 25
6422,21
6423,4
6424,0 19
6425,0
6426,21 25
6427,0 7
6428,0 12 21 25
6429,11
6430,26
6431,0 2
6432,0 4 12
6433,18 19 25
6434,13
6435,3
6436,0 7
6437,25
6438,0 25
6439,21
6440,2
6441,2 5
6442,0 21 25
6443,0
6444,7 21 25
6445,14
6446,6 25
6447,0 7
6448,25
6449,0 25
6450,21 25
6451,25
6452,23
6453,14 16
6454,0 1
6455,0 21
6456,21 25
6457,0 12 21
6458,0 25
6459,1
6460,2
6461,0 19
6462,17 18 21 25
6463,0
6464,0 3 23
6465,11
6466,0 25
6467,0 19
6468,25
6469,4
6470,25
6471,0 25
6472,21
6473,0 21 22
6474,21
6475,0 25
6476,25
6477,0 25
6478,0 21
6479,2 16
6480,21
6481,25
6482,22 25
6483,14
6484,2
6485,19
6486,0 25
6487,0 7 25
6488,24
6489,0
6490,21
6491,0
6492,21 25
6493,0 25
6494,21 25
6495,0
6496,0 25
6497,0 25
6498,23
6499,18 19
6500,19
6501,7
6502,25
6503,2 21 25
6504,6
6505,0 7 25
6506,0 2
6507,3
6508,0
6509,7
6510,19
6511,0 2
6512,0 21 25
6513,0 7 25
6514,14
6515,0 1
6516,5 7
6517,21
6518,0 3 23 25
6519,5
6520,25
6521,23
6522,0 11
6523,0 7
6524,11
6525,0
6526,0
6527,2 21 25
6528,7
6529,18
6530,4 23
6531,0 25
6532,0 2
6533,0 1
6534,14 25
6535,0 25
6536,25
6537,21 25
6538,0 20 23
6539,0 1 25
6540,18
6541,1
6542,23
6543,21
6544,25
6545,0
6546,21
6547,5
6548,1 18 19
6549,0 23
6550,4
6551,3
6552,0 25
6553,0 1 7 25
6554,21 25
6555,3
6556,0 25
6557,0 2
6558,19 23
6559,18
6560,0 23 25
6561,0 25
6562,25
6563,0 21
6564,3
6565,0 25
6566,0 25
6567,18 25
6568,14
6569,25
6570,0 25
6571,0 5
6572,13
6573,25
6574,0 19
6575,19
6576,18 19
6577,0
6578,25
6579,25
6580,0 21 25
6581,21
6582,25
6583,7
6584,0
6585,0 26
6586,0
6587,0
6588,21
6589,11
6590,2 12
6591,2
6592,0
6593,2
6594,2
6595,0 2
6596,7
6597,0 22
6598,21
6599,25
6600,25
6601,0 25
6602,0 2
6603,23
6604,0 25
6605,7 14
6606,25
6607,0 21 22
6608,4
6609,2 7
6610,16 17 25
6611,25
6612,14 25
6613,0 21 25
6614,2 11
6615,25
6616,21
6617,21
6618,23
6619,25
6620,21
6621,13 22
6622,21
6623,0
6624,2 23
6625,14 16 25
6626,25
6627,21
6628,0 25
6629,26
6630,2
6631,18
6632,21 25
6633,0
6634,3 4 21 25
6635,25
6636,0
6637,0 2 25
6638,0 25
6639,23
6640,0 1
6641,0 16 17 25
6642,14
6643,21 25
6644,0
6645,4 21 25
6646,0 7
6647,21 25
6648,0 25
6649,0 2
6650,11
6651,0
6652,25
6653,0 21 25
6654,0 25
6655,26
6656,0 21
6657,2 11
6658,21 25
6659,19
6660,25
6661,4
6662,0
6663,0 3
6664,0 21
6665,0 5
6666,0 25
6667,23
6668,0 2
6669,25
6670,0 7
6671,0 21 25
6672,25
6673,5
6674,25
6675,25
6676,7 23
6677,23
6678,21
6679,1
6680,7
6681,13 21 25
6682,2
6683,0 25
6684,0 23
6685,13 21
6686,13
6687,21
6688,0
6689,0
6690,0
6691,0 25
6692,0
6693,0 14
6694,0
6695,2 3 25
6696,0 2 25
6697,0
6698,11 25
6699,7 25
6700,0
6701,0
6702,22
6703,21
6704,20
6705,0
6706,23
6707,6
6708,0 7
6709,25
6710,23
6711,25
6712,1
6713,5
6714,0 5 25
6715,0
6716,21 25
6717,21 25
6718,12 21
6719,25
6720,18 19
6721,5
6722,0 21 25
6723,0 19 25
6724,12 21
6725,0 25
6726,11
6727,0
6728,25
6729,23
6730,0 2
6731,0 21 22
6732,7
6733,4 25
6734,11
6735,0 25
6736,0 24 25
6737,2
6738,0 26
6739,25
6740,2
6741,7 21
6742,4 21 25
6743,0
6744,0 25
6745,21 25
6746,5
6747,0 18 19
6748,4
6749,23
6750,0 25
6751,18 19
6752,0 25
6753,0 21 25
6754,25
6755,0 1 25
6756,2 11
6757,0 25
6758,16 17 18
6759,0 2 25
6760,0 25
6761,2
6762,0 25
6763,13
6764,11
6765,25
6766,0 25
6767,0 18 25
6768,2
6769,0 21
6770,2 16
6771,0
6772,0
6773,21 25
6774,3
6775,25
6776,0 3
6777,4
6778,25
6779,0
6780,14 16 17
6781,0 25
6782,4
6783,21
6784,18
6785,20
6786,0 7
6787,2 21
6788,18 25
6789,20 23 25
6790,19
6791,23
6792,21 25
6793,24
6794,23
6795,0
6796,25
6797,0 26
6798,2 6
6799,5
6800,1
6801,1
6802,7 20
6803,0 22
6804,23
6805,0 21 22
6806,14 25
6807,25
6808,4 7
6809,0 25
6810,0 21
6811,6
6812,22
6813,3
6814,0 21 25
6815,13 25
6816,19
6817,0
6818,0
6819,12 21
6820,25
6821,0
6822,13 21 25
6823,21
6824,25
6825,9 10
6826,0 21 25
6827,14
6828,0 7
6829,21
6830,0 2 25
6831,0
6832,0 19 21
6833,0 21 25
6834,0 25
6835,0 16
6836,21 25
6837,25
6838,11
6839,0
6840,26
6841,1 25
6842,21 25
6843,2 25
6844,25
6845,0 14
6846,0 25
6847,0 1
