Id,Predicted
4820,0 22
4821,0 25
4822,25
4823,11
4824,22
4825,4 19
4826,0 25
4827,0
4828,0 11 23 25
4829,3
4830,0 25
4831,0 2 21 22
4832,0 14
4833,5
4834,0 4
4835,2 3 25
4836,21
4837,0 21
4838,0 2
4839,0 5 18
4840,1 25
4841,2 23
4842,0 25
4843,0 21
4844,21
4845,4
4846,5
4847,0
4848,14
4849,25
4850,0
4851,0
4852,0 7
4853,0
4854,3
4855,0 14 16
4856,0 25
4857,6
4858,26
4859,23
4860,0 2
4861,2
4862,21
4863,0
4864,0 11 25
4865,0 14 16 17
4866,21
4867,25
4868,0 1
4869,6
4870,2
4871,25
4872,21
4873,21
4874,0 21 25
4875,4
4876,19
4877,2
4878,0 7
4879,25
4880,5
4881,25
4882,7
4883,0
4884,6
4885,5
4886,0 7
4887,3 25
4888,0 23
4889,0
4890,21
4891,25
4892,3
4893,0
4894,18
4895,21
4896,0 7
4897,25
4898,6
4899,25
4900,3
4901,0 21 25
4902,2
4903,0
4904,7
4905,0 5
4906,0 1 14
4907,14
4908,22
4909,3
4910,0 19
4911,4
4912,0 25
4913,25
4914,23
4915,0 2 21
4916,11
4917,2
4918,3
4919,0 23
4920,0 1 11 25
4921,0 13
4922,0 25
4923,0 2
4924,26
4925,0 1
4926,21 22
4927,25
4928,5
4929,0
4930,5
4931,0 25
4932,0
4933,0 1 25
4934,11
4935,14
4936,0 25
4937,0
4938,14 17
4939,0
4940,0 21
4941,14
4942,0
4943,0 25
4944,2 25
4945,25
4946,2
4947,0
4948,0 18
4949,14
4950,23
4951,0 2
4952,0 21 25
4953,24
4954,25
4955,0
4956,0
4957,0
4958,0
4959,0
4960,0 23 25
4961,13
4962,0
4963,21
4964,17
4965,7
4966,0 21
4967,21
4968,0 18 19
4969,5
4970,0 7 18
4971,4
4972,5
4973,0
4974,0 7
4975,4
4976,23
4977,14 17
4978,25
4979,0 4
4980,0 21 25
4981,13
4982,6
4983,0 23
4984,0 25
4985,23
4986,7
4987,0 2 25
4988,0 25
4989,2
4990,6
4991,0
4992,0
4993,23
4994,7
4995,9 10
4996,0
4997,18 19
4998,0
4999,11
5000,25
5001,0
5002,14
5003,21 25
5004,17
5005,0
5006,0 25
5007,18
5008,21
5009,0 25
5010,0 17 25
5011,5 25
5012,1 4
5013,5
5014,13 25
5015,3 25
5016,0 2 7
5017,25
5018,3 22
5019,6
5020,0 25
5021,0 25
5022,0 25
5023,14
5024,0
5025,18
5026,0 16 25
5027,0
5028,5
5029,0 25
5030,0 25
5031,14
5032,27
5033,4
5034,0
5035,0 25
5036,0 19
5037,18 25
5038,23
5039,25
5040,0 25
5041,1 3
5042,12
5043,23
5044,0 23
5045,24 25
5046,0
5047,0 21 25
5048,21
5049,25
5050,0
5051,2 21 25
5052,0 7
5053,25
5054,0 18
5055,2 25
5056,0
5057,5
5058,0 25
5059,11
5060,0 25
5061,21
5062,2
5063,19
5064,6
5065,0 5
5066,12
5067,0 11
5068,0 25
5069,5
5070,25
5071,25
5072,7
5073,0
5074,0 5 24
5075,0 1
5076,4
5077,0 25
5078,0 5
5079,0 25
5080,0 17
5081,23
5082,0 25
5083,17 23
5084,0
5085,0
5086,25
5087,5
5088,0 16 17 25
5089,0
5090,25
5091,21
5092,0
5093,24
5094,14 16
5095,3
5096,2
5097,0 21 25
5098,0 25
5099,0 5 22
5100,11
5101,23
5102,2
5103,12 21 25
5104,1
5105,0
5106,11
5107,25
5108,11
5109,0 11
5110,3
5111,0
5112,0 2
5113,25
5114,1
5115,2 25
5116,11
5117,0 7
5118,24 25
5119,18
5120,14
5121,13
5122,0 5
5123,0
5124,2
5125,0
5126,0 7
5127,0 21 25
5128,4
5129,0 23
5130,0
5131,25
5132,0
5133,25
5134,0
5135,21
5136,25
5137,0
5138,23
5139,0 21
5140,0 2
5141,0 12 21 25
5142,0 2
5143,0 5
5144,25
5145,23
5146,14
5147,11
5148,0
5149,21
5150,0 5
5151,0 21 22
5152,1
5153,25
5154,7
5155,0 19 21 25
5156,0
5157,25
5158,0 25
5159,5 21
5160,7
5161,0 2 25
5162,21
5163,16 23
5164,23
5165,0
5166,25
5167,0
5168,0 23
5169,0 25
5170,2
5171,0
5172,14
5173,0 7
5174,0 25
5175,19 25
5176,0
5177,21
5178,0 25
5179,0 25
5180,0
5181,14
5182,4
5183,24
5184,0 7
5185,0
5186,19
5187,0 7
5188,2 13
5189,14
5190,2 11
5191,0 21
5192,0 21 25
5193,22
5194,0 25
5195,21
5196,3
5197,0
5198,14
5199,0 5 25
5200,25
5201,0 2
5202,23
5203,11 14
5204,0
5205,0 19
5206,19
5207,0 25
5208,0
5209,2
5210,0 25
5211,16 25
5212,0
5213,13
5214,1
5215,5 25
5216,4 21
5217,25
5218,11
5219,7
5220,2
5221,4 25
5222,0
5223,23
5224,0 21
5225,0 2 21 25
5226,3
5227,0 5
5228,0 7
5229,2 14
5230,23
5231,0
5232,1
5233,0
5234,0
5235,25
5236,21 22
5237,23
5238,0 21
5239,21
5240,5
5241,0
5242,11
5243,0 16 17
5244,0 7
5245,0
5246,19
5247,4
5248,23
5249,3
5250,21 25
5251,0 25
5252,25
5253,14 16 17
5254,6
5255,0 25
5256,0 5
5257,7
5258,12
5259,22
5260,1
5261,0 5
5262,24
5263,16
5264,21 25
5265,0
5266,14
5267,23
5268,0 19 21
5269,0 22
5270,4
5271,0
5272,25
5273,0 4
5274,0 25
5275,23
5276,2
5277,7
5278,0
5279,19
5280,21
5281,22
5282,22
5283,6
5284,0
5285,0 4
5286,26
5287,23
5288,0 21 25
5289,21
5290,3
5291,14 17
5292,0
5293,0 19
5294,19
5295,25
5296,2
5297,1 2
5298,0
5299,7 25
5300,23
5301,0
5302,0 7
5303,0 2
5304,0 22
5305,12
5306,25
5307,20
5308,11
5309,7 23
5310,0 23
5311,0
5312,0
5313,6
5314,26
5315,21
5316,11
5317,21
5318,11
5319,4
5320,0 14
5321,0 21
5322,0 12
5323,21
5324,0 2 7
5325,16
5326,4 7
5327,0 21
5328,23
5329,0 19
5330,0
5331,0 25
5332,12
5333,14
5334,21
5335,13
5336,22
5337,1
5338,25
5339,19
5340,23
5341,0 3
5342,11
5343,1
5344,0
5345,0 2
5346,0 25
5347,0
5348,13
5349,20
5350,18
5351,25
5352,21
5353,0
5354,0
5355,0 19
5356,0
5357,7
5358,0
5359,2
5360,0
5361,5
5362,25 26
5363,0
5364,2
5365,0 16 17 25
5366,25
5367,0
5368,7
5369,0 25
5370,4 5
5371,7
5372,21
5373,0
5374,1 23
5375,0
5376,0 21 25
5377,0
5378,1
5379,0
5380,0
5381,0
5382,0 2
5383,7
5384,0
5385,0 2 18
5386,23
5387,13
5388,21
5389,22
5390,0
5391,0 17
5392,0 19
5393,5
5394,7
5395,6
5396,5 25
5397,0 5
5398,21
5399,25
5400,25
5401,3 25
5402,0
5403,21 25
5404,0 17
5405,25
5406,6
5407,2
5408,0 25
5409,21
5410,21
5411,0
5412,21
5413,7
5414,0 7
5415,0 7 25
5416,14
5417,1
5418,6
5419,0 18 21 25
5420,0 7
5421,0 25
5422,14 23
5423,3
5424,0
5425,25
5426,3
5427,21 25
5428,0 25
5429,25
5430,0
5431,0 4 21
5432,0 7
5433,21
5434,6
5435,0 17
5436,0
5437,0 2
5438,0
5439,0
5440,14 16 17 18
5441,14
5442,0 19
5443,23
5444,0 5
5445,25
5446,0 5
5447,21
5448,0 21
5449,21
5450,3
5451,21
5452,0 2 25
5453,0
5454,0 26
5455,0 1
5456,25
5457,19
5458,23 25
5459,25
5460,0 23
5461,4
5462,14 16
5463,0
5464,0 21 22
5465,1 2
5466,2
5467,12
5468,11
5469,0 2
5470,3
5471,5
5472,7
5473,22
5474,0 5
5475,21
5476,0 11
5477,0 25
5478,6
5479,6
5480,0
5481,0 5 25
5482,21
5483,14
5484,14 17
5485,5 25
5486,0
5487,23 25
5488,7
5489,11
5490,0 18
5491,0 19
5492,11
5493,23
5494,0 25
5495,0 2 7 25
5496,0 19
5497,0 16 17 25
5498,0
5499,12
5500,0 26
5501,5
5502,0 5 25
5503,5
5504,0 25
5505,24
5506,12 25
5507,0 21
5508,7 25
5509,19
5510,14 16 17 18
5511,1
5512,0 5
5513,3
5514,17 18 25
5515,25
5516,4
5517,4 25
5518,14
5519,0 25
5520,25
5521,0
5522,17
5523,22
5524,0 23
5525,0 25
5526,13
5527,0 22
5528,0
5529,25
5530,0
5531,0
5532,0
5533,0 25
5534,3 25
5535,0 25
5536,0 25
5537,3 4
5538,2 25
5539,21
5540,0 2
5541,14 16
5542,0 3
5543,0 21
5544,6
5545,23
5546,25
5547,7
5548,0 18 19
5549,0 25
5550,7
5551,2
5552,0 25
5553,21 25
5554,25
5555,20
5556,0
5557,14
5558,0 19
5559,0
5560,0
5561,0 16 17 25
5562,21 25
5563,7
5564,0
5565,25
5566,0 16
5567,0
5568,0 1
5569,0 2
5570,2 25
5571,4
5572,11
5573,14
5574,0 25
5575,0
5576,0 23
5577,0 21 25
5578,0 25
5579,1
5580,0 21
5581,21
5582,0 25
5583,1 2
5584,21
5585,0 17 25
5586,0 25
5587,0 2
5588,0
5589,0 25
5590,6
5591,2 25
5592,0 21
5593,1
5594,25
5595,26
5596,1 2
5597,11
5598,23
5599,7
5600,0
5601,0
5602,0 19
5603,0
5604,2 25
5605,0 21 25
5606,0 18
5607,0 1 25
5608,0 21
5609,0 21
5610,4
5611,0 25
5612,7
5613,0
5614,0 25
5615,13 25
5616,7
5617,0 2
5618,6
5619,0 25
5620,2 7
5621,0 25
5622,0 21
5623,21 22
5624,7
5625,5
5626,0 5 7
5627,21 25
5628,11
5629,21
5630,4
5631,19
5632,0 25
5633,3
5634,0 25
5635,6
5636,0
5637,0 16
5638,0 1 5
5639,0 2
5640,2
5641,23
5642,0
5643,20
5644,0
5645,22
5646,0 25
5647,3
5648,1
5649,19
5650,21
5651,25
5652,25
5653,6
5654,0
5655,25
5656,7
5657,1
5658,25
5659,0 21 25
5660,0
5661,19
5662,14 25
5663,19
5664,18 19
5665,3
5666,21
5667,11 25
5668,0
5669,0
5670,0 2 7
5671,2 21
5672,25
5673,0 19
5674,19
5675,2
5676,0
5677,25
5678,0 1 25
5679,23
5680,25
5681,21
5682,5
5683,18
5684,3 23
5685,4
5686,25
5687,0 25
5688,14
5689,23 25
5690,2 15
5691,7
5692,0 25
5693,0 2
5694,2 25
5695,0
5696,0
5697,0
5698,5
5699,4 25
5700,18
5701,0 4 25
5702,0
5703,0 5
5704,0
5705,1 2
5706,0 2
5707,0 3 14
5708,5
5709,22
5710,0
5711,0 25
5712,0 2
5713,23
5714,0 13
5715,2
5716,0 25
5717,0
5718,0
5719,18 19 21
5720,0
5721,4
5722,6
5723,25
5724,25
5725,25
5726,3
5727,0 16
5728,11
5729,25
5730,21
5731,19
5732,2
5733,0
5734,0 25
5735,23
5736,16
5737,0
5738,0 21 25
5739,6
5740,12
5741,7
5742,25
5743,0 25
5744,0
5745,0 2 25
5746,0 25
5747,3 26
5748,7
5749,11
5750,16 17 25
5751,14
5752,7
5753,0
5754,5
5755,2
5756,25
5757,14
5758,0
5759,23
5760,0 25
5761,1
5762,11
5763,25
5764,19
5765,20
5766,0 5 14
5767,0
5768,2
5769,16 23
5770,0 1
5771,0 18 19
5772,13
5773,6
5774,6
5775,0 21 25
5776,4 21
5777,0 2 25
5778,5 25
5779,21
5780,0 19
5781,0 25
5782,2
5783,0 5 17
5784,0
5785,0 25
5786,0 11 25
5787,14
5788,14
5789,7 21 25
5790,0
5791,11
5792,0 2
5793,14
5794,0 1
5795,21
5796,0 25
5797,0
5798,21 25
5799,11
5800,6
5801,17 25
5802,25
5803,12
5804,13
5805,6
5806,0
5807,0
5808,2 3 25
5809,0 5
5810,0 25
5811,23
5812,21
5813,1 25
5814,0 21 25
5815,17 18
5816,26
5817,4
5818,26
5819,0
5820,5
5821,1
5822,0 25
5823,14
5824,0 25
5825,25
5826,22
5827,25
5828,0 16
5829,11
5830,0
5831,0 2
5832,0 25
5833,0 2
5834,18 19
5835,0
5836,3 21 25
5837,0 5
5838,0 5
5839,7
5840,11
5841,0 2
5842,0 1
5843,25
5844,26
5845,21
5846,0
5847,21 25
5848,0
5849,21
5850,0 7
5851,0
5852,0
5853,0 25
5854,0 1
5855,14
5856,0 22
5857,0 4
5858,18 25
5859,0 14
5860,0 13
5861,17
5862,24
5863,25
5864,2
5865,0 21
5866,4
5867,12
5868,0 5
5869,0 5
5870,0
5871,25
5872,2
5873,1
5874,21
5875,0 3 23
5876,0
5877,23
5878,4
5879,0 4
5880,25
5881,0 25
5882,0 4
5883,0 21
5884,1 25
5885,0
5886,0 7
5887,26
5888,0 25
5889,18
5890,25
5891,0
5892,5
5893,0
5894,0 25
5895,4
5896,18 19
5897,0
5898,0
5899,0
5900,0 25
5901,0 2 25
5902,1
5903,4
5904,18 21 25
5905,21
5906,0
5907,25
5908,18 19
5909,3
5910,4
5911,0
5912,12
5913,3
5914,7
5915,25
5916,0 1
5917,3 25
5918,7 23
5919,0
5920,4 17
5921,14 25
5922,19
5923,0 21 22
5924,22
5925,25
5926,4 12
5927,23
5928,25
5929,12 21
5930,0 7
5931,5 25
5932,7 25
5933,5 25
5934,4
5935,0 16 17 25
5936,25
5937,18
5938,0 1
5939,17 18 25
5940,5 21
5941,7
5942,0
5943,25
5944,21
5945,5
5946,0 25
5947,0 5
5948,0
5949,6
5950,0
5951,0
5952,25
5953,0 5 7
5954,4 21
5955,21 25
5956,0 21
5957,0
5958,0
5959,23
5960,2
5961,21
5962,4
5963,7 25
5964,26
5965,0 1
5966,0 19 21 25
5967,11
5968,19
5969,23
5970,21
5971,18 25
5972,0 2
5973,11
5974,23
5975,0
5976,21
5977,0
5978,0 25
5979,0 25
5980,23
5981,21 25
5982,2 13 25
5983,6
5984,11
5985,18
5986,26
5987,21
5988,4
5989,5
5990,2
5991,21 25
5992,4
5993,21
5994,13
5995,0
5996,0 7
5997,0 5
5998,1 25
5999,4 18 25
6000,3 23
6001,0
6002,0 21
6003,0 4 21
6004,0
6005,0 7
6006,0
6007,0
6008,0
6009,5
6010,25
6011,23
6012,0
6013,0 25
6014,11 24
6015,0 3
6016,0 23 25
6017,6
6018,1
6019,25
6020,0 21
6021,4 21
6022,0
6023,0
6024,0
6025,0 19
6026,0
6027,3 25
6028,0 21 25
6029,21
6030,0 25
6031,6
6032,0 12
6033,17
6034,3
6035,13
6036,21
6037,6
6038,11
6039,2
6040,4 26
6041,13
6042,0 5
6043,25
6044,0
6045,11
6046,12
6047,1
6048,17 25
6049,23
6050,0 3 7
6051,5 12
6052,0 7
6053,0
6054,2
6055,19
6056,0 2
6057,0 12
6058,0
6059,0
6060,0 25
6061,0 2
6062,16
6063,0
6064,0 1
6065,0 2 5
6066,5 25
6067,14
6068,7
6069,14 16 17
6070,17 18 25
6071,19
6072,4 25
6073,0 19
6074,0 25
6075,23
6076,0 5 21 25
6077,11
6078,7
6079,11
6080,0 23
6081,16 17 18 25
6082,18
6083,2
6084,2
6085,2
6086,0 2 25
6087,0 25
6088,0
6089,14 16 17
6090,0
6091,0
6092,23
6093,11
6094,0
6095,24
6096,21
6097,3 25
6098,17 18 25
6099,0 7
6100,0 25
6101,0
6102,2
6103,12 25
6104,0 17 25
6105,0 21 25
6106,0
6107,18 19
6108,0 5
6109,6
6110,19
6111,0 21
6112,0 25
6113,0 25
6114,0 2
6115,0 5
6116,3
6117,0
6118,7
6119,0 16
6120,2
6121,25
6122,0
6123,11
6124,2 21 25
6125,0 2 5
6126,14 17
6127,18 25
6128,2
6129,0 17
6130,0 25
6131,2
6132,4
6133,0
6134,25
6135,0 7
6136,0
6137,11
6138,0 25
6139,0 21 25
6140,0 19
6141,2
6142,0 21 25
6143,0 5
6144,0 19
6145,11
6146,21
6147,0 1
6148,11
6149,0 25
6150,2
6151,27
6152,0 17
6153,23
6154,0 17 25
6155,1 23
6156,0 25
6157,21 25
6158,0 25
6159,1
6160,1
6161,11
6162,22 25
6163,25
6164,2 25
6165,0 25
6166,3
6167,0 21
6168,19
6169,25
6170,2 11
6171,0 18 19
6172,0 4
6173,2
6174,5 23
6175,0 25
6176,0
6177,2
6178,7
6179,0
6180,0
6181,2 23
6182,1 6
6183,0
6184,25
6185,0 25
6186,23
6187,0 25
6188,21
6189,0 25
6190,0 25
6191,1 2
6192,0 25
6193,12 21
6194,7
6195,21
6196,2 21
6197,0 25
6198,0 5
6199,0 25
6200,14
6201,25
6202,0 2 25
6203,21
6204,17
6205,21 25
6206,14 16 17
6207,11
6208,1
6209,17 18 25
6210,0
6211,0 7 23
6212,0 2
6213,2
6214,7 25
6215,25
6216,2
6217,0 1
6218,3 23 25
6219,0 25
6220,14
6221,21
6222,21
6223,2 21 25
6224,0 7
6225,0 16 17
6226,11
6227,0 23
6228,18 24
6229,0 23
6230,21
6231,0
6232,0
6233,0 21 25
6234,24
6235,0
6236,21 25
6237,21 25
6238,0 5
6239,0 14 16
6240,17 18 25
6241,0 7 25
6242,0 2
6243,11
6244,23
6245,2 3
6246,0 21 25
6247,6
6248,25
6249,2 16
6250,7
6251,0 25
6252,0 25
6253,0 21
6254,0 18 19 25
6255,17 18 25
6256,25
6257,3 5
6258,0 19
6259,25
6260,3
6261,0
6262,6
6263,11
6264,3 25
6265,23
6266,19
6267,19
6268,0 3
6269,26
6270,18 25
6271,2 21
6272,0
6273,25
6274,21 25
6275,0
6276,0 21
6277,14 16
6278,23
6279,0
6280,9 10
6281,0 19 21 25
6282,15 25
6283,0 7
6284,0 23
6285,0 2
6286,12
6287,25
6288,0
6289,0
6290,0 25
6291,23
6292,21 22
6293,0
6294,25
6295,23
6296,0 2
6297,25
6298,7
6299,0 25
6300,12
6301,7
6302,0 12 16
6303,0
6304,25
6305,0 25
6306,3 25
6307,2
6308,0
6309,19
6310,0 25
6311,7
6312,23
6313,25
6314,7
6315,0 21 25
6316,3
6317,20
6318,0
6319,7
6320,5
6321,0
6322,4
6323,13
6324,0 25
6325,0 2 25
6326,19
6327,22
6328,0 25
6329,26
6330,0 25
6331,7 21
6332,11
6333,0 23
6334,0 22
6335,25
6336,21 25
6337,0 25
6338,0 7 18
6339,0 19
6340,0
6341,7
6342,23
6343,4
6344,0
6345,0 11 25
6346,21
6347,0
6348,0 21
6349,4 25
6350,0 25
6351,7
6352,0 5
6353,14
6354,0 16 17
6355,0 1 25
6356,0 19
6357,0
6358,0
6359,0 2
6360,25
6361,4 25
6362,26
6363,4
6364,25
6365,0 14
6366,0 19
6367,2 25
6368,0 25
6369,0
6370,0 18 19
6371,0 21
6372,0 1 22
6373,25
6374,0 25
6375,0
6376,21
6377,7
6378,25
6379,0 2 25
6380,0 25
6381,0 14
6382,23
6383,0
6384,0 21 25
6385,2
6386,23
6387,0
6388,14
6389,0
6390,5
6391,0
6392,0 19 25
6393,18
6394,0
6395,24
6396,7
6397,0 16 17 18
6398,2
6399,4
6400,25
6401,7
6402,11
6403,11
6404,0
6405,0 23
6406,0 21 22 25
6407,0
6408,5
6409,7
6410,1
6411,4 25
6412,5 26
6413,0
6414,19 23
6415,14
6416,0 16 17 18
6417,0
6418,3
6419,0
6420,23
6421,0 25
6422,11 21
6423,4
6424,0 19
6425,0
6426,12 21 25
6427,0 7
6428,0 12 21 25
6429,11
6430,26
6431,0 2
6432,4 12
6433,0 18 19 25
6434,13
6435,3
6436,0 7
6437,6
6438,0 25
6439,21
6440,2 3
6441,2 5
6442,0 21
6443,0
6444,7
6445,14
6446,25
6447,0 7
6448,22
6449,0 25
6450,21
6451,25
6452,23
6453,14 16
6454,0 1
6455,0
6456,17 18 25
6457,0 12
6458,0 25
6459,1
6460,2
6461,0 19
6462,17 18 21 25
6463,0
6464,0 3 23
6465,11
6466,0
6467,0 19
6468,25
6469,4
6470,6
6471,0 25
6472,21
6473,0 21 22
6474,12
6475,0 25
6476,25
6477,0
6478,0
6479,0 16
6480,21
6481,25
6482,22 25
6483,14
6484,4
6485,19
6486,25
6487,0 7 25
6488,24
6489,0
6490,21
6491,0
6492,21
6493,0
6494,21
6495,0
6496,0 1 25
6497,0 25
6498,23
6499,19
6500,19
6501,7
6502,25
6503,2 25
6504,6
6505,0 7
6506,0 2
6507,0 3
6508,0
6509,7
6510,19
6511,0 2
6512,0
6513,0 7 25
6514,14
6515,0 1
6516,5
6517,21
6518,0 3 23
6519,5
6520,11
6521,23
6522,0 11 24
6523,0 7
6524,11
6525,0 13
6526,0
6527,2 3 25
6528,7
6529,18
6530,4 23
6531,25
6532,0 2
6533,0 1
6534,14
6535,0 25
6536,25
6537,2 21 25
6538,0 20
6539,0 1 25
6540,2
6541,0 16 21
6542,23
6543,21
6544,14
6545,0
6546,21
6547,5
6548,1 18 19
6549,23
6550,4
6551,3
6552,0 25
6553,0 1 7 25
6554,21 25
6555,3
6556,0 25
6557,2
6558,19 23
6559,25
6560,0 23 25
6561,0
6562,25
6563,0
6564,3
6565,0
6566,0 25
6567,25
6568,14
6569,19
6570,0
6571,0 5
6572,13
6573,25
6574,0 19
6575,19
6576,18 19
6577,0
6578,25
6579,25
6580,0
6581,21
6582,23
6583,7
6584,0
6585,0 26
6586,0
6587,0
6588,21
6589,11
6590,2
6591,2
6592,0
6593,2
6594,0 2
6595,0 2
6596,7
6597,0 22
6598,21
6599,25
6600,25
6601,0
6602,0 2
6603,23
6604,0
6605,7
6606,25
6607,0 21
6608,4
6609,2 7
6610,0 16 17 25
6611,25
6612,14 17
6613,25
6614,2 11
6615,25
6616,21
6617,21
6618,23
6619,25
6620,21
6621,13 22
6622,21
6623,0
6624,2 23
6625,14 16 25
6626,25
6627,21
6628,0 25
6629,23
6630,2
6631,18
6632,21
6633,0
6634,4 21
6635,21 25
6636,0
6637,0 2 25
6638,0 25
6639,23
6640,0 1
6641,0 16
6642,11 14
6643,21 25
6644,0
6645,4 21
6646,0 7
6647,17 25
6648,0
6649,0 2
6650,11
6651,22
6652,25
6653,0
6654,0 25
6655,26
6656,0
6657,2 11
6658,21 25
6659,19
6660,25
6661,4
6662,0
6663,0 3
6664,0 2
6665,0 5
6666,0
6667,23
6668,0 2
6669,19
6670,0 7
6671,0 21 25
6672,25
6673,5
6674,25
6675,25
6676,7
6677,23
6678,11
6679,1
6680,7
6681,13 25
6682,2
6683,25
6684,0 23
6685,13
6686,20
6687,21
6688,0
6689,0
6690,0
6691,0 25
6692,0
6693,0 14
6694,0
6695,2 3
6696,0 2 25
6697,0
6698,11 25
6699,7
6700,0
6701,0
6702,22
6703,21
6704,26
6705,0
6706,23
6707,6
6708,0 7
6709,25
6710,16 25
6711,25
6712,1
6713,5
6714,0 5 25
6715,0
6716,21 25
6717,21 25
6718,12 21 25
6719,25
6720,19
6721,5
6722,0 21 25
6723,0 19
6724,12
6725,0
6726,6 11
6727,0
6728,25
6729,23
6730,0 2
6731,0 21 22
6732,7
6733,4 25
6734,11
6735,0 25
6736,0 24 25
6737,2
6738,0 26
6739,25
6740,2
6741,7
6742,4 21 25
6743,0
6744,0 25
6745,21 25
6746,5
6747,0 18 19
6748,4
6749,16 23
6750,0 25
6751,18 25
6752,0 16 17 25
6753,0 25
6754,25
6755,0 1 25
6756,2 11
6757,2
6758,16 17
6759,2
6760,0
6761,2
6762,0 25
6763,13
6764,11
6765,2
6766,0 25
6767,0
6768,2
6769,21
6770,0 16
6771,0
6772,0
6773,21 25
6774,3
6775,21
6776,0 3
6777,4
6778,25
6779,0
6780,14 16 17
6781,0 25
6782,4
6783,21
6784,18 19
6785,20
6786,0 7
6787,2 21
6788,18 25
6789,20 23 25
6790,19
6791,23
6792,11 14
6793,24
6794,23
6795,0
6796,25
6797,0 26
6798,2 6
6799,5
6800,1
6801,1
6802,7
6803,0 22
6804,9 10
6805,0 21 22
6806,14 25
6807,25
6808,4 7
6809,0 25
6810,0 21
6811,6
6812,22
6813,3
6814,0 25
6815,13 25
6816,19
6817,0
6818,0
6819,12 21
6820,25
6821,0
6822,13 21 25
6823,21
6824,25
6825,9 10
6826,0
6827,14
6828,0 7
6829,21
6830,0 25
6831,0
6832,0 21
6833,0 25
6834,0 7
6835,0 16
6836,21 25
6837,6
6838,11
6839,0
6840,26
6841,1 25
6842,21 25
6843,2 25
6844,25
6845,14
6846,0 25
6847,0 1
6848,0 25
6849,0 21
6850,3 25
6851,4
6852,0
6853,0 1
6854,0 18
6855,4
6856,0 3
6857,0 25
6858,4 25
6859,23
6860,0 1
6861,3
6862,0 4 25
6863,0 2 3
6864,1 2
6865,0 25
6866,25
6867,17 18 25
6868,0 25
6869,25
6870,12
6871,7
6872,21
6873,7
6874,0 17 18 25
6875,25
6876,18 19
6877,9 10
6878,0 25
6879,5 21
6880,0 2
6881,2 14
6882,25
6883,25
6884,2 23
6885,0 25
6886,0 2 23
6887,0 5 17
6888,25
6889,22 25
6890,19 21
6891,14
6892,0 19
6893,0 5
6894,23
6895,0 5 25
6896,0
6897,21
6898,21
6899,25
6900,4 25
6901,0 11
6902,14
6903,23
6904,2
6905,11
6906,0 25
6907,0
6908,11
6909,0 25
6910,5 24
6911,2 21
6912,0
6913,0 25
6914,21
6915,0 25
6916,0 25
6917,2 21
6918,0 2
6919,0
6920,0 25
6921,4
6922,0
6923,16
6924,21 25
6925,0 25
6926,0
6927,0 1
6928,0
6929,19
6930,23 25
6931,2 25
6932,21 22
6933,23
6934,21 22
6935,0
6936,0 21 25
6937,0
6938,0 18
6939,0 25
6940,0 5
6941,2
6942,24
6943,25
6944,0 5
6945,0 3 21
6946,7
6947,0 2
6948,25
6949,0 25
6950,23
6951,0 2
6952,21
6953,0 13
6954,0
6955,0 1
6956,25
6957,25
6958,0 21 25
6959,0 25
6960,6
6961,25
6962,25
6963,3 25
6964,0
6965,21
6966,0 18 25
6967,0 19
6968,0 21 22
6969,2 13 21 25
6970,0 12
6971,18 25
6972,21 25
6973,3
6974,0
6975,0 21
6976,17
6977,14
6978,5 21
6979,0
6980,1 12 21
6981,16 17
6982,4 25
6983,18
6984,21 25
6985,0 18 19
6986,7
6987,7
6988,3
6989,23
6990,7 18
6991,2
6992,0
6993,2
6994,21
6995,0 5
6996,25
6997,23
6998,21 25
6999,25
7000,21
7001,0
7002,14
7003,21
7004,5
7005,5 19
7006,25
7007,19
7008,21
7009,21
7010,0
7011,26
7012,7
7013,21
7014,2
7015,4
7016,23
7017,0 7
7018,7
7019,25
7020,5
7021,0 25
7022,0 24
7023,6
7024,12 21
7025,0 14 16
7026,4 18 19
7027,0 22
7028,6
7029,24 25
7030,0 25
7031,0
7032,21
7033,0
7034,7
7035,0 14 16
7036,0 25
7037,0
7038,21
7039,7 25
7040,0 2
7041,21
7042,0
7043,11
7044,21
7045,6
7046,25
7047,19
7048,0 19
7049,6
7050,0 25
7051,0 7
7052,25
7053,14
7054,0
7055,7
7056,25
7057,25
7058,0 1 25
7059,2
7060,21
7061,11
7062,4
7063,25
7064,7
7065,5 25 26
7066,23
7067,7
7068,11
7069,1
7070,25
7071,0 25
7072,0 22
7073,0 25
7074,0 25
7075,23
7076,0 22
7077,25
7078,21 24 25
7079,0
7080,0 5
7081,0
7082,0
7083,4
7084,14 17
7085,0
7086,0 7
7087,0 7
7088,23
7089,0 16
7090,25
7091,23
7092,0 26
7093,0
7094,0 25
7095,21
7096,0 23
7097,0 21
7098,0 14
7099,0 25
7100,0 23
7101,24
7102,2 25
7103,5 24
7104,0 19
7105,0
7106,0
7107,0 25
7108,4
7109,23
7110,0
7111,12
7112,14 16 17
7113,0
7114,0
7115,0 2
7116,0
7117,6
7118,0
7119,14
7120,26
7121,0 25
7122,21
7123,0
7124,0
7125,12
7126,0 2
7127,11
7128,24
7129,4 25
7130,0
7131,0
7132,23
7133,0 21 25
7134,22 25
7135,0 13
7136,0 7
7137,0
7138,16 21
